528,0.2365282313544905
2561,0.20499424897984544
17285,0.15638437037095393
1677,0.1553770293368742
8820,0.14807419647961598
27627,0.14252602472707737
1888,0.13163068577074777
41238,0.12856561985763168
4675,0.1272861101008609
1447,0.11837296636939092
3544,0.11595177009186423
6894,0.11561331277826574
19073,0.1128757719398816
16494,0.11064958033188392
1734,0.11006862538547071
40958,0.10869839826743039
1624,0.10856148788139748
6024,0.101197740901006
36484,0.09506094801000699
7503,0.09293020235525146
10601,0.0923848288995961
10963,0.09163794115384206
14063,0.08896705114555345
19725,0.08874071252466216
546,0.08676917205681826
4636,0.08635163529992496
33296,0.0848422331340583
26084,0.08445235998985397
562,0.082907494775932
68816,0.08234705978256947
329,0.08154885473961447
28602,0.079499457780937
6840,0.07946357359168416
3430,0.07760109299733245
297,0.07626705455468867
9901,0.07585606378885004
25340,0.07541465175071682
24910,0.07502337142308617
1115,0.07493483672587102
48126,0.07439675172546469
20762,0.07428082875985469
37834,0.07300118290085261
903,0.07094622098442749
2715,0.06963810275750291
61475,0.06795972932432542
95030,0.06783945096165793
68645,0.06638076199682322
25551,0.06339348456478217
28793,0.06326692058381321
85666,0.06322717626411493
45767,0.06319155370123708
59579,0.06289122648985347
45253,0.06245799921323096
68271,0.062381112841974305
42425,0.06206010455193673
30629,0.06103680849451932
37979,0.060532140120408987
11918,0.05997748342761241
25301,0.05951688378674769
13262,0.05854289902918749
23564,0.05842036833791216
36779,0.05822861912032933
32512,0.05802986742966096
4177,0.05719469988633124
4049,0.05715013420681028
161919,0.056920614973904674
919,0.05688923289891332
2719,0.05580622311005102
15995,0.05563722897326447
41188,0.05518968110732367
11887,0.055183890514693794
18815,0.053620082410264974
11374,0.05255778547455765
3832,0.05249770087835581
43185,0.05241785902961533
52924,0.051382311148948395
1992,0.05129547190887034
4454,0.05116027080830843
9661,0.04993068105992882
31158,0.049766374786072216
36853,0.04941212082547771
75445,0.049247505772496654
5688,0.04905383397396465
54200,0.04861623770904387
49240,0.04789597747123628
3560,0.046775147443624106
10282,0.046711995012666915
62930,0.04648140221920209
7743,0.04637297284995777
1990,0.04541300918587915
49999,0.045251455206706995
2910,0.044683272300150095
43173,0.044269055423170105
98004,0.044226539799548145
1529,0.04401222575921277
2278,0.043960192089978124
29955,0.043781961023863634
39049,0.043015928901589846
41237,0.04291004934250735
5072,0.04278166837172285
17198,0.04270893407331629
5281,0.04265799296779771
14781,0.042426661921175786
115389,0.04158708935926965
33357,0.041511460060700195
27621,0.04127612733687803
22951,0.04048661964718926
15402,0.03977908001592949
8398,0.039331096450233395
13857,0.03907506993612686
50550,0.0385980795946756
4614,0.03845154539959838
19663,0.03827126825001726
9026,0.03816053668229989
73648,0.03815161848813397
4711,0.038129807786035835
25747,0.03799838978230629
70024,0.03797469373348296
91639,0.037942269742950854
2405,0.03792667453637388
30618,0.03780419123517632
50066,0.037506083508941135
133266,0.03745116496116457
42717,0.03679268501589094
35293,0.036423289655064604
7908,0.036421506209285005
52941,0.036146735257671335
4543,0.03586763390328626
1516,0.03574878264896621
19732,0.03550865628397097
85722,0.03540228841783104
56330,0.035359073674255594
19034,0.03531122360745427
34480,0.034941870661166566
67463,0.03492951980066512
9803,0.03468865537883764
23443,0.03464264320633899
6107,0.034366230471966984
81510,0.03436528351663149
22952,0.03426229352906732
34887,0.034194607388205595
159653,0.034124728631758854
44158,0.03412429384078
9985,0.034061457508994204
5242,0.03388615705760988
24340,0.03387737241714706
5716,0.033787365564175345
34383,0.03355322595833083
20526,0.0335173808351509
46324,0.03349959141646403
45267,0.03349023338390387
30602,0.03345837937309452
22739,0.03338122496920401
18560,0.033255275846740553
7000,0.03290298498906718
6434,0.03285419043294787
80912,0.03242602259919881
102125,0.032259329666201035
15526,0.0319892708864832
257,0.03178927409918816
26943,0.03157445703132057
50625,0.031084329847882928
11275,0.031034774455653256
40422,0.030982304068640703
42026,0.030860783850108778
72273,0.03081313203652707
16004,0.030772327615949745
89919,0.03039222175325253
22872,0.030361059846272385
57310,0.030127991578817067
27565,0.029981251368259017
67197,0.02977174029026719
25644,0.02973441021391402
17238,0.029694778797661636
281,0.02963940989791879
972,0.029095626309564224
10433,0.029084358778329288
12977,0.028750566206262887
138001,0.028614420148024487
12804,0.028452545750153258
21388,0.028252657916472208
47321,0.02822156390145946
20882,0.028163231522040325
130876,0.027920884620007722
20485,0.027873139560210276
50492,0.02784887879201915
31449,0.02758542910369761
62929,0.027560523827590055
95265,0.027543621137633936
5527,0.02752767252094631
73092,0.02752347147107868
69916,0.027420394127242117
102842,0.027418100553052997
78237,0.02736677304139805
127705,0.027316404509910644
24143,0.02726291137756641
111291,0.027237198558324998
5057,0.027136126647146014
34350,0.02706909633851064
29951,0.027065099958886153
46788,0.026897573366303808
50848,0.026789664618510543
100652,0.026679671758198527
46340,0.02663348111104186
10697,0.02654806384541171
10054,0.026448427074293457
43652,0.026303505056578146
82846,0.026086659612390588
30491,0.026066946103682258
114141,0.02604063029839592
8389,0.026020816631216005
122788,0.025924741185799856
62028,0.025867594073527393
8654,0.025835990344717563
64858,0.02581074084264256
17235,0.025779827115529938
17307,0.025598264256470396
20339,0.02543346542929081
18894,0.025430226164469043
11652,0.02539578018791404
37237,0.025227559036177127
32315,0.025193808553941405
1144,0.025136625910945083
37522,0.025038673366587837
112996,0.02496461275945878
52318,0.0249099808933991
7114,0.024873509541491975
77237,0.024843162025944734
165745,0.024825902009698073
106152,0.024773995617481198
10226,0.024763237108043522
145935,0.02460468398209016
75053,0.02458290250021454
62498,0.024544178780321103
42174,0.02442699748299207
54940,0.02434543589232201
97934,0.024220627006224734
117335,0.024173567751844482
22460,0.02413435009960691
42633,0.02408853141238688
4895,0.024024406317702127
91165,0.02395872433415758
34349,0.02393663148113061
27690,0.023902697026936263
72380,0.02379101805770708
60918,0.02376190551177887
131071,0.02374173427735617
59549,0.023576892164658466
81389,0.02343578741344186
3124,0.02339571492719282
95131,0.0233183811960478
9272,0.023221012692399463
10681,0.023131052586012498
116889,0.023004995230105588
19422,0.02298017171792316
56382,0.02283378631241458
41376,0.02273240789458476
1208,0.022731860609991873
61793,0.022718690937700212
33274,0.022702023503032968
29379,0.0226570144297329
70023,0.02262820884320576
23357,0.02258775047305471
35325,0.022495487366615954
35717,0.02247984312457767
40133,0.022342740696360577
120934,0.022342650624813973
112687,0.022154089667066154
17372,0.02208560145509698
7992,0.02206690063500401
46760,0.022046141855993597
162309,0.022030444336835184
90525,0.02201395116300663
1350,0.021935274952890795
24891,0.021925575116219377
108714,0.021876405011615696
10406,0.021862515830624738
156519,0.021820472331583633
62775,0.02179989888028428
24619,0.021776435662642563
759,0.021775413180723905
8748,0.021714678512973387
4345,0.021713305181838855
46956,0.021674037528038512
18806,0.021658359243653075
7653,0.021524287016414522
150447,0.02144629057662072
124863,0.021405430329387538
64352,0.02139755068367116
98577,0.021361867635293824
7998,0.021255767176728325
28118,0.02121540118127492
47022,0.021208478236986402
476,0.021166767657542086
52470,0.02113793686406899
8943,0.021053475533343868
2785,0.02101088469834765
111401,0.02088012536647307
18463,0.020875724085189597
54245,0.020858189210220222
66755,0.020746990402165977
27685,0.02065962074700453
35499,0.020657549738822088
7514,0.020536997175540375
18170,0.020498880623697813
47840,0.02048631337319436
58693,0.020427181286833587
31121,0.020403802634753467
2153,0.020399465597624487
119925,0.02039667376014585
59854,0.020381017122623187
94076,0.02030956766270112
56650,0.02030088596723742
80546,0.02029077696803545
7907,0.02021826707520427
54121,0.020151931028383065
169707,0.020150798482268518
113006,0.02012854467288604
111748,0.02001065849792618
95367,0.019956328861591845
45213,0.019902430881755598
10218,0.019520020252358154
52200,0.019362143313721776
67161,0.019322335727628634
215205,0.01927895504990018
78471,0.019180574308274852
5678,0.01915420218873964
4952,0.019148371523806898
39218,0.019144834044998886
136101,0.01910709811833717
67160,0.019003162773618663
48507,0.018882671860758267
55874,0.018777765001378077
19622,0.01877060557627172
79778,0.0187202524921703
57920,0.018683170562038217
41871,0.018587072191743968
59436,0.01850535151023926
64951,0.01846141328398304
109301,0.01846134812949433
77369,0.01841139145653652
210704,0.018393828217181486
43924,0.018344238201853366
149576,0.018343154401784155
77333,0.018287643125516957
187240,0.01826132406446535
35376,0.01825580129764192
29214,0.018242705952984113
48184,0.01823980270900659
77042,0.018205783614070627
151882,0.01819148039147916
5963,0.01818743760117617
30496,0.018041248977428644
5940,0.018018994480277974
34105,0.017974626899534343
55277,0.017946630770232647
83695,0.01790560398066505
44478,0.01786679362706973
52034,0.017859816860856477
102111,0.017805029143999996
36315,0.017803983231577385
17867,0.01779270648045635
25881,0.017663338143765105
172218,0.017630567911649894
25125,0.017587486187814746
11410,0.01758079100257555
159374,0.017541905669173675
128236,0.01752284479831149
107716,0.017479587835483843
57574,0.01746450907360447
38059,0.01740971550326598
101026,0.01739014352449418
39764,0.01738697960698379
17270,0.017323200893109472
19183,0.017314964267357173
44495,0.01715310106245294
25772,0.01714641660049133
9519,0.017141888154610114
104152,0.017113701787511055
77361,0.01710745762246401
51668,0.017106298229016645
31343,0.016977776662196995
48333,0.01693725675220439
120572,0.016923020812821023
84957,0.016875705599163175
7461,0.016804326503165292
29438,0.016777991027526133
14408,0.016737821190387355
34691,0.01671578034126208
96963,0.016664750713028004
15333,0.016590987748346678
192748,0.016585169668475192
29898,0.0165673019063194
39957,0.0165511058445664
62737,0.016522109079474233
126653,0.016521093013818974
84990,0.016515098351917164
10316,0.016505353274531946
56963,0.01648736786873781
32112,0.016419560654176813
1330,0.01640824792591304
57860,0.016389651027085915
102843,0.016364587242722654
49267,0.01636386642843863
10671,0.016325860801764146
124033,0.016316485234212346
32136,0.016214502033967713
31577,0.016190264775681064
18872,0.016180518678395792
4417,0.016166897114222027
206185,0.01614721140572709
25708,0.01613086472822742
16294,0.016102413428085223
106205,0.016100300535868757
121853,0.016096155469710036
73046,0.01606556401100747
7148,0.016061459892752476
182801,0.016059550112837623
64433,0.016044642016780377
11576,0.016040441865435556
88438,0.016016896921664164
64673,0.015991642338743218
2283,0.015977355971423374
1658,0.015922346289757184
61057,0.015920996445211697
79851,0.015894659238222298
38768,0.0158515317602
156466,0.01573442782253611
81765,0.015724484376096727
101502,0.015701032127450238
217750,0.015700664747080453
243388,0.01567813720981261
33563,0.01563271155999388
34370,0.015630403258603782
46643,0.015622270581537286
42792,0.01561082873697189
160633,0.015574878422766985
45523,0.015552303890274542
88475,0.015545162480179007
19891,0.015530763723555928
108963,0.015504568133262632
65806,0.01548673690915767
8607,0.01547407462862385
152223,0.01542139693780669
73199,0.015411898565204005
66527,0.015381964146941006
9651,0.015355585113208173
48025,0.015315600100957266
13452,0.015287719679672422
58895,0.015261196071069917
106663,0.015250518550046768
18483,0.015240946712793755
41520,0.015227398585319877
82305,0.015224742236042574
17717,0.015197558572093973
34429,0.01519307904852159
192230,0.015130993271277074
54210,0.015101782832994072
28423,0.015100424377488805
21342,0.015081834315362521
249290,0.015068526584506282
77543,0.015060472802113017
14930,0.015053940865458668
20969,0.015040859559607083
14777,0.015040125452664746
119850,0.01503783482088917
19419,0.01502753324181412
80379,0.015021093114046173
3930,0.015004695033393405
34989,0.014937935959413215
118033,0.014904279357689452
180840,0.014885153353910606
109851,0.014862919803772707
7479,0.014848366852783271
124068,0.014793818061985181
316893,0.014779831093922958
254511,0.014723046646546792
62497,0.014705398216831285
102846,0.014672116701074699
105661,0.014619193063960536
53401,0.014584759787228944
193371,0.01454342400917999
29212,0.01452348174811277
44136,0.014456315105553987
11880,0.014448193183458788
114732,0.014396267570852588
18082,0.014369672754174494
74459,0.014356481406824644
64637,0.014354421820187119
13205,0.014329206546375864
48463,0.014291740108934949
65563,0.014283767294438528
53298,0.014266995778265887
7055,0.014261566494026011
9415,0.014255148072158427
10748,0.014226822909467434
27568,0.014207469159374521
44820,0.01412258781271401
3533,0.014101122551978288
145862,0.01408324814772715
77854,0.014060683623071694
16853,0.014057600744758078
23134,0.014054399547355313
73171,0.01404732509795356
72909,0.014021172686316606
37722,0.013968304721254836
18662,0.013963472314039188
40559,0.013963334124299733
27108,0.013952198532234141
27806,0.013933792379744252
9920,0.013925168215718025
48963,0.013921754553417136
140602,0.01387499421697718
98510,0.013852616160989008
29522,0.013845164741178929
36222,0.013836102374502682
20574,0.013798975395105722
39931,0.013794132971011609
46171,0.013769736479280478
82147,0.013758055698464899
477,0.01374332067841065
41940,0.01373275586789179
